locus_id	sample_id	group	n_overlapping_peaks	peak_present	covered_bp	mean_RPGC
3	990	AML	0	FALSE	501	0.27624930926187785
4	018	AML	0	FALSE	501	0
4	027	AML	0	FALSE	501	0.14504455330367097
4	103	PBMC	0	FALSE	501	1.1669769182414589
4	1360	AML	0	FALSE	501	0.3329313167792832
4	168	AML	0	FALSE	501	0.33055662775705913
4	1916	AML	0	FALSE	501	0.16619550420376594
4	260	AML	0	FALSE	501	0
4	270	AML	0	FALSE	501	0
4	472	AML	0	FALSE	501	0.3885678640620675
4	546	AML	0	FALSE	501	0.43586142810280926
4	566	AML	0	FALSE	501	1.1178264437083474
4	576	PBMC	0	FALSE	501	0
4	629	AML	0	FALSE	501	0.172625807944886
4	673	PBMC	1	TRUE	501	1.406613499580505
4	773	AML	0	FALSE	501	0.260124780460746
4	990	AML	0	FALSE	501	1.0397034847807742
5	018	AML	0	FALSE	501	0
5	027	AML	0	FALSE	501	0
5	103	PBMC	0	FALSE	501	2.1255650835598776
5	1360	AML	0	FALSE	501	1.9795892290964336
5	168	AML	0	FALSE	501	1.277783640368494
5	1916	AML	0	FALSE	501	1.0381823126189484
5	260	AML	0	FALSE	501	0.807418246469098
5	270	AML	0	FALSE	501	3.1462845830860253
5	472	AML	0	FALSE	501	1.2363522947429422
5	546	AML	0	FALSE	501	1.712314397275091
5	566	AML	0	FALSE	501	2.998542963149781
5	576	PBMC	0	FALSE	501	0.385584036509196
5	629	AML	0	FALSE	501	1.2416944056451915
5	673	PBMC	1	TRUE	501	2.5008777717868247
5	773	AML	0	FALSE	501	0
5	990	AML	0	FALSE	501	1.6575000338449688
6	018	AML	0	FALSE	501	2.3553580999850277
6	027	AML	0	FALSE	501	2.10314198263629
6	103	PBMC	0	FALSE	501	3.4646338399298893
6	1360	AML	0	FALSE	501	3.210083364964483
6	168	AML	0	FALSE	501	1.8361199963354542
6	1916	AML	0	FALSE	501	1.3684149468968252
6	260	AML	0	FALSE	501	2.847012668312667
6	270	AML	0	FALSE	501	2.9392896583694186
6	472	AML	0	FALSE	501	1.1657035921862025
6	546	AML	2	TRUE	501	8.265799864085611
6	566	AML	0	FALSE	501	2.0835375405119327
6	576	PBMC	1	TRUE	501	3.8523417942062346
6	629	AML	0	FALSE	501	2.8770967919431523
6	673	PBMC	0	FALSE	501	1.7918429453215914
6	773	AML	1	TRUE	501	8.227651791182344
6	990	AML	1	TRUE	501	4.517947135333292
7	018	AML	2	TRUE	501	21.360229313254596
7	027	AML	2	TRUE	501	4.954579675506927
7	103	PBMC	1	TRUE	501	20.03625982678579
7	1360	AML	1	TRUE	501	15.967185090877814
7	168	AML	2	TRUE	501	8.945882477446231
7	1916	AML	1	TRUE	501	9.859482249337994
7	260	AML	1	TRUE	501	13.289890498696211
7	270	AML	2	TRUE	501	17.523974037931826
7	472	AML	2	TRUE	501	8.333022648702839
7	546	AML	1	TRUE	501	34.7314417071923
7	566	AML	1	TRUE	501	15.960751227038111
7	576	PBMC	2	TRUE	501	57.56778227830837
7	629	AML	1	TRUE	501	33.5287790945666
7	673	PBMC	1	TRUE	501	9.432948737801192
7	773	AML	1	TRUE	501	61.72182436807903
7	990	AML	1	TRUE	501	46.07853067706445
8	018	AML	0	FALSE	501	2.6705741549204447
8	027	AML	1	TRUE	501	3.4942496655705924
8	103	PBMC	0	FALSE	501	2.7305671034934753
8	1360	AML	0	FALSE	501	1.9773402599517458
8	168	AML	0	FALSE	501	2.158344493892616
8	1916	AML	0	FALSE	501	1.8238338158278171
8	260	AML	0	FALSE	501	3.3674361082370172
8	270	AML	0	FALSE	501	2.198258568426806
8	472	AML	0	FALSE	501	1.1657035921862025
8	546	AML	0	FALSE	501	5.445678250280445
8	566	AML	1	TRUE	501	9.064775304166142
8	576	PBMC	2	TRUE	501	7.497868767279589
8	629	AML	0	FALSE	501	4.303531085421701
8	673	PBMC	1	TRUE	501	5.963790029584767
8	773	AML	0	FALSE	501	3.714003847982593
8	990	AML	1	TRUE	501	8.021296379333009
9	018	AML	0	FALSE	501	0.9412666114266524
9	027	AML	0	FALSE	501	2.5910176412312094
9	103	PBMC	0	FALSE	501	2.309755605613876
9	1360	AML	0	FALSE	501	1.8311211158653458
9	168	AML	0	FALSE	501	1.9888976529210864
9	1916	AML	0	FALSE	501	1.1309927842336263
9	260	AML	1	TRUE	501	4.0562297626883685
9	270	AML	0	FALSE	501	1.328889918184566
9	472	AML	0	FALSE	501	3.1615330977830105
9	546	AML	0	FALSE	501	0.8846942376709745
9	566	AML	0	FALSE	501	4.024178378358335
9	576	PBMC	0	FALSE	501	0
9	629	AML	0	FALSE	501	1.6838587415432502
9	673	PBMC	0	FALSE	501	4.423907353730497
9	773	AML	0	FALSE	501	0.5298838120496677
9	990	AML	0	FALSE	501	1.9915114802990608
10	018	AML	0	FALSE	501	0
10	027	AML	0	FALSE	501	2.356969499778367
10	103	PBMC	0	FALSE	501	0.912877003946704
10	1360	AML	0	FALSE	501	3.567758721029925
10	168	AML	0	FALSE	501	1.6500076457649886
10	1916	AML	0	FALSE	501	1.2971883091384064
10	260	AML	0	FALSE	501	0
10	270	AML	0	FALSE	501	0.8445278099197113
10	472	AML	0	FALSE	501	3.101480623919093
10	546	AML	0	FALSE	501	1.766794261580218
10	566	AML	0	FALSE	501	3.9942172615827913
10	576	PBMC	0	FALSE	501	1.3250069618225098
10	629	AML	0	FALSE	501	1.417348738915906
10	673	PBMC	1	TRUE	501	5.296401870940736
10	773	AML	0	FALSE	501	1.6089199479230625
10	990	AML	0	FALSE	501	0.7132258891107556
11	018	AML	0	FALSE	501	0
11	027	AML	0	FALSE	501	0
11	103	PBMC	0	FALSE	501	0.5122330991807812
11	1360	AML	1	TRUE	501	4.645283937930109
11	168	AML	0	FALSE	501	1.413895686943374
11	1916	AML	0	FALSE	501	0.4748442977250455
11	260	AML	0	FALSE	501	0.5854738943591089
11	270	AML	0	FALSE	501	0.9107648541113573
11	472	AML	0	FALSE	501	1.367052453720641
11	546	AML	0	FALSE	501	1.1363527218024887
11	566	AML	0	FALSE	501	2.7334914255047034
11	576	PBMC	0	FALSE	501	0.9709716466610541
11	629	AML	0	FALSE	501	0.720788461243559
11	673	PBMC	0	FALSE	501	4.129257822227097
11	773	AML	0	FALSE	501	0
11	990	AML	0	FALSE	501	1.1753174225965184
12	018	AML	0	FALSE	501	0.963156532622621
12	027	AML	0	FALSE	501	2.1756636549136834
12	103	PBMC	0	FALSE	501	1.8418889609639517
12	1360	AML	0	FALSE	501	0.8120840726022472
12	168	AML	0	FALSE	501	2.4250120469434058
12	1916	AML	0	FALSE	501	0.982064369671835
12	260	AML	0	FALSE	501	0.18750471126533555
12	270	AML	0	FALSE	501	2.276914533740746
12	472	AML	0	FALSE	501	2.462110626483392
12	546	AML	0	FALSE	501	1.997697850663267
12	566	AML	0	FALSE	501	5.132787658782776
12	576	PBMC	0	FALSE	501	0
12	629	AML	0	FALSE	501	2.29259185614938
12	673	PBMC	1	TRUE	501	8.513598134655677
12	773	AML	0	FALSE	501	1.0597676240993354
12	990	AML	0	FALSE	501	2.533967726720783
13	018	AML	0	FALSE	501	0
13	027	AML	0	FALSE	501	1.5229656110980554
13	103	PBMC	0	FALSE	501	1.215378085296311
13	1360	AML	0	FALSE	501	1.6061671998448477
13	168	AML	0	FALSE	501	0.877780398922766
13	1916	AML	0	FALSE	501	0.46189399869618064
13	260	AML	0	FALSE	501	0
13	270	AML	0	FALSE	501	0.529899731367648
13	472	AML	0	FALSE	501	1.6143236236419982
13	546	AML	0	FALSE	501	2.285678903737706
13	566	AML	0	FALSE	501	2.152681573422369
13	576	PBMC	0	FALSE	501	0
13	629	AML	0	FALSE	501	0.3331375241041659
13	673	PBMC	1	TRUE	501	4.323955253688637
13	773	AML	0	FALSE	501	0
13	990	AML	0	FALSE	501	2.2828300120587834
14	018	AML	0	FALSE	501	0.4815782663113105
14	027	AML	0	FALSE	501	1.7932746719695374
14	103	PBMC	1	TRUE	501	2.5504113364362433
14	1360	AML	0	FALSE	501	0.832326745320699
14	168	AML	0	FALSE	501	0.5847244928934855
14	1916	AML	0	FALSE	501	2.985044004912386
14	260	AML	0	FALSE	501	0.807418246469098
14	270	AML	0	FALSE	501	0.7037728418133216
14	472	AML	0	FALSE	501	3.2569077576467853
14	546	AML	0	FALSE	501	1.375038754678296
14	566	AML	1	TRUE	501	6.925921581938357
14	576	PBMC	0	FALSE	501	0
14	629	AML	0	FALSE	501	0
14	673	PBMC	0	FALSE	501	4.800808477306556
14	773	AML	0	FALSE	501	0.9730593639457535
14	990	AML	0	FALSE	501	1.5846716722328507
15	018	AML	0	FALSE	501	0
15	027	AML	0	FALSE	501	0.6230310108847247
15	103	PBMC	0	FALSE	501	1.0795888382041763
15	1360	AML	0	FALSE	501	2.2922744103772437
15	168	AML	0	FALSE	501	1.7263967957563267
15	1916	AML	0	FALSE	501	1.5238185262013815
15	260	AML	0	FALSE	501	0
15	270	AML	0	FALSE	501	1.8877696105819977
15	472	AML	0	FALSE	501	1.4341686619018128
15	546	AML	0	FALSE	501	2.851261201732887
15	566	AML	1	TRUE	501	7.391484949165237
15	576	PBMC	0	FALSE	501	0.9569494724273682
15	629	AML	0	FALSE	501	1.6747731846011804
15	673	PBMC	0	FALSE	501	5.177710109604095
15	773	AML	0	FALSE	501	0.8718997270999078
15	990	AML	0	FALSE	501	0.582636325897095
16	018	AML	0	FALSE	501	0.8493299417628976
16	027	AML	0	FALSE	501	4.232655887832185
16	103	PBMC	1	TRUE	501	3.447155259564489
16	1360	AML	0	FALSE	501	0.9605521744120858
16	168	AML	0	FALSE	501	2.2388991291175584
16	1916	AML	0	FALSE	501	2.246876928382767
16	260	AML	0	FALSE	501	2.3648575365900277
16	270	AML	0	FALSE	501	1.8215329061725183
16	472	AML	0	FALSE	501	0.777135728124135
16	546	AML	1	TRUE	501	3.7048230161685907
16	566	AML	0	FALSE	501	5.99478027206695
16	576	PBMC	0	FALSE	501	3.203856195994242
16	629	AML	0	FALSE	501	0.9994125723124978
16	673	PBMC	1	TRUE	501	4.381219138166386
16	773	AML	1	TRUE	501	5.4818902719996405
16	990	AML	1	TRUE	501	5.9017049666650285
17	018	AML	0	FALSE	501	0
17	027	AML	0	FALSE	501	1.8196473683187824
17	103	PBMC	0	FALSE	501	1.8082778087395155
17	1360	AML	0	FALSE	501	0.2991889424904616
17	168	AML	0	FALSE	501	0.922226803983281
17	1916	AML	0	FALSE	501	1.0705580649499646
17	260	AML	0	FALSE	501	0.738538964779791
17	270	AML	0	FALSE	501	1.8049714065597442
17	472	AML	0	FALSE	501	1.9393073394151028
17	546	AML	0	FALSE	501	0.8561557138751367
17	566	AML	0	FALSE	501	1.0901668823645738
17	576	PBMC	0	FALSE	501	0.385584036509196
17	629	AML	0	FALSE	501	0.7541022081812937
17	673	PBMC	1	TRUE	501	7.4786821610913305
17	773	AML	0	FALSE	501	1.9172159745069797
17	990	AML	0	FALSE	501	0.5524990182674812
18	018	AML	0	FALSE	501	2.4691869246507596
18	027	AML	0	FALSE	501	0.7318147014001173
18	103	PBMC	0	FALSE	501	2.8071997777192657
18	1360	AML	0	FALSE	501	2.274278211260508
18	168	AML	0	FALSE	501	1.3694502802904018
18	1916	AML	0	FALSE	501	1.0770332025672624
18	260	AML	0	FALSE	501	3.367433547973633
18	270	AML	0	FALSE	501	0.9604437365503369
18	472	AML	0	FALSE	501	2.246629373280112
18	546	AML	0	FALSE	501	2.9628220042306745
18	566	AML	0	FALSE	501	5.554566430950355
18	576	PBMC	1	TRUE	501	6.849386795790133
18	629	AML	0	FALSE	501	0.6662750482083318
18	673	PBMC	0	FALSE	501	4.110515934740474
18	773	AML	0	FALSE	501	5.260302024925064
18	990	AML	0	FALSE	501	2.5691263856526145
19	018	AML	1	TRUE	501	6.440033932169992
19	027	AML	0	FALSE	501	4.50296438715891
19	103	PBMC	1	TRUE	501	3.9540108025906804
19	1360	AML	0	FALSE	501	1.9323498595974402
19	168	AML	0	FALSE	501	2.6180669266782597
19	1916	AML	0	FALSE	501	1.1309927823300847
19	260	AML	0	FALSE	501	1.5803968520935423
19	270	AML	0	FALSE	501	0.40984418435011083
19	472	AML	0	FALSE	501	3.6631379893677916
19	546	AML	0	FALSE	501	3.730769716574998
19	566	AML	0	FALSE	501	5.812703182121475
19	576	PBMC	0	FALSE	501	2.8428077169521124
19	629	AML	0	FALSE	501	6.1721285622039
19	673	PBMC	0	FALSE	501	5.429670590840414
19	773	AML	0	FALSE	501	0
19	990	AML	1	TRUE	501	3.583719738943134
20	018	AML	0	FALSE	501	2.6355492302519594
20	027	AML	0	FALSE	501	2.495421810778315
20	103	PBMC	0	FALSE	501	3.0263444214999793
20	1360	AML	0	FALSE	501	0.7828394410139072
20	168	AML	0	FALSE	501	2.005564651089514
20	1916	AML	0	FALSE	501	2.823165247778217
20	260	AML	0	FALSE	501	1.993672542229384
20	270	AML	0	FALSE	501	0.5423190722208537
20	472	AML	0	FALSE	501	1.6249208112438758
20	546	AML	0	FALSE	501	5.240717991621432
20	566	AML	0	FALSE	501	3.413406404906404
20	576	PBMC	1	TRUE	501	8.32511833851447
20	629	AML	0	FALSE	501	3.9249637493354355
20	673	PBMC	0	FALSE	501	4.348943102145624
20	773	AML	0	FALSE	501	4.306510348519879
20	990	AML	0	FALSE	501	4.9599487503131705
21	018	AML	0	FALSE	501	0.4815782663113105
21	027	AML	0	FALSE	501	0.44831952839316486
21	103	PBMC	0	FALSE	501	2.9873557326322544
21	1360	AML	0	FALSE	501	2.3642595463884093
21	168	AML	0	FALSE	501	1.6833406446460717
21	1916	AML	0	FALSE	501	0.5741299236130096
21	260	AML	0	FALSE	501	0.9643099436502971
21	270	AML	0	FALSE	501	2.6370808216864003
21	472	AML	0	FALSE	501	0.8689790414478964
21	546	AML	0	FALSE	501	2.3453508822503917
21	566	AML	0	FALSE	501	2.4338662828989848
21	576	PBMC	0	FALSE	501	3.0846752473218237
21	629	AML	0	FALSE	501	3.5312577626424395
21	673	PBMC	0	FALSE	501	1.2535617770311123
21	773	AML	0	FALSE	501	2.0472783647373527
21	990	AML	1	TRUE	501	3.5485595873967855
22	018	AML	0	FALSE	501	0
22	027	AML	0	FALSE	501	2.0734736119915627
22	103	PBMC	0	FALSE	501	1.6025776146890636
22	1360	AML	0	FALSE	501	1.4711957249098908
22	168	AML	0	FALSE	501	1.5861178144009527
22	1916	AML	0	FALSE	501	1.8821101421843507
22	260	AML	0	FALSE	501	0.8418578873137514
22	270	AML	1	TRUE	501	3.8045166600012257
22	472	AML	0	FALSE	501	0.777135728124135
22	546	AML	0	FALSE	501	1.5592411637544157
22	566	AML	0	FALSE	501	4.72253402692829
22	576	PBMC	0	FALSE	501	0
22	629	AML	0	FALSE	501	1.5082044154108165
22	673	PBMC	0	FALSE	501	5.466112264853989
22	773	AML	0	FALSE	501	1.0597676240993354
22	990	AML	0	FALSE	501	1.250658727691559
23	018	AML	0	FALSE	501	2.2809333815546093
23	027	AML	0	FALSE	501	1.8789828132964417
23	103	PBMC	0	FALSE	501	1.6267776060960963
23	1360	AML	0	FALSE	501	3.945680608768425
23	168	AML	1	TRUE	501	3.5361277148157297
23	1916	AML	0	FALSE	501	1.8367841051010314
23	260	AML	0	FALSE	501	0.8418578873137514
23	270	AML	0	FALSE	501	5.882721327022164
23	472	AML	0	FALSE	501	2.97431156259335
23	546	AML	1	TRUE	501	7.549741420441283
23	566	AML	0	FALSE	501	4.411385238289595
23	576	PBMC	0	FALSE	501	1.8578139940897624
23	629	AML	0	FALSE	501	3.06789372543137
23	673	PBMC	0	FALSE	501	5.175627272524044
23	773	AML	0	FALSE	501	1.7389823381534355
23	990	AML	0	FALSE	501	6.439141846464541
24	018	AML	0	FALSE	501	2.5304788448615465
24	027	AML	0	FALSE	501	0.7252221669027668
24	103	PBMC	0	FALSE	501	1.5985445490854229
24	1360	AML	0	FALSE	501	3.189838883405674
24	168	AML	1	TRUE	501	2.4541779658989515
24	1916	AML	0	FALSE	501	2.0742062801372505
24	260	AML	0	FALSE	501	0.8418578873137514
24	270	AML	0	FALSE	501	1.246092113906038
24	472	AML	0	FALSE	501	3.6596061545693708
24	546	AML	0	FALSE	501	6.924491365512688
24	566	AML	0	FALSE	501	5.029072132415163
24	576	PBMC	0	FALSE	501	2.043596173950774
24	629	AML	0	FALSE	501	3.2011487405457184
24	673	PBMC	0	FALSE	501	3.7450679650087793
24	773	AML	0	FALSE	501	3.699552871034055
24	990	AML	1	TRUE	501	5.630479127822998
25	018	AML	0	FALSE	501	0
25	027	AML	0	FALSE	501	1.885576883951823
25	103	PBMC	0	FALSE	501	1.6939999809760058
25	1360	AML	0	FALSE	501	1.482443002645603
25	168	AML	0	FALSE	501	2.316677474214169
25	1916	AML	0	FALSE	501	0.5870802307319261
25	260	AML	0	FALSE	501	0
25	270	AML	0	FALSE	501	2.1154605642764155
25	472	AML	0	FALSE	501	1.4482991923829038
25	546	AML	0	FALSE	501	2.423182892942143
25	566	AML	1	TRUE	501	5.441631363299554
25	576	PBMC	0	FALSE	501	0.771168073018392
25	629	AML	0	FALSE	501	1.1508387124942925
25	673	PBMC	0	FALSE	501	2.1697860599277976
25	773	AML	0	FALSE	501	1.0597676240993354
25	990	AML	0	FALSE	501	0.16826094291405289
26	018	AML	0	FALSE	501	0
26	027	AML	0	FALSE	501	0
26	103	PBMC	0	FALSE	501	1.9749887570173679
26	1360	AML	0	FALSE	501	0.6478663861394642
26	168	AML	0	FALSE	501	2.2166769119079954
26	1916	AML	0	FALSE	501	2.5814263444698735
26	260	AML	0	FALSE	501	1.02553597181857
26	270	AML	0	FALSE	501	0.2194115330359179
26	472	AML	0	FALSE	501	0.777135728124135
26	546	AML	0	FALSE	501	0.2853852379583789
26	566	AML	0	FALSE	501	1.7700848817349433
26	576	PBMC	0	FALSE	501	0.7466309070587158
26	629	AML	0	FALSE	501	2.3864760484524115
26	673	PBMC	1	TRUE	501	2.862160864228498
26	773	AML	0	FALSE	501	0
26	990	AML	0	FALSE	501	0.5525002174986575
27	018	AML	2	TRUE	501	27.879051939456048
27	027	AML	1	TRUE	501	8.145552307783724
27	103	PBMC	1	TRUE	501	33.54658675051021
27	1360	AML	1	TRUE	501	28.015676106283525
27	168	AML	1	TRUE	501	5.926418127413995
27	1916	AML	1	TRUE	501	9.540045848625624
27	260	AML	1	TRUE	501	10.484975960440265
27	270	AML	1	TRUE	501	21.518928112859975
27	472	AML	1	TRUE	501	5.768474787771107
27	546	AML	1	TRUE	501	54.04684651540425
27	566	AML	1	TRUE	501	13.582197750875812
27	576	PBMC	1	TRUE	501	69.1948681220323
27	629	AML	1	TRUE	501	30.869731064566118
27	673	PBMC	1	TRUE	501	9.594333851408816
27	773	AML	1	TRUE	501	61.89524177353301
27	990	AML	1	TRUE	501	59.393818168107146
28	018	AML	0	FALSE	501	3.8394985308428247
28	027	AML	0	FALSE	501	3.2536075895655894
28	103	PBMC	0	FALSE	501	1.0338764787909989
28	1360	AML	1	TRUE	501	3.5497645023102296
28	168	AML	0	FALSE	501	1.6055621201406696
28	1916	AML	0	FALSE	501	0.7640676427030277
28	260	AML	0	FALSE	501	0.8303780070322002
28	270	AML	0	FALSE	501	3.187681814867579
28	472	AML	0	FALSE	501	2.4303171572808973
28	546	AML	1	TRUE	501	13.784118831752542
28	566	AML	1	TRUE	501	4.916137095221027
28	576	PBMC	0	FALSE	501	0.771168073018392
28	629	AML	0	FALSE	501	1.7595718294798495
28	673	PBMC	0	FALSE	501	1.6471228068936132
28	773	AML	1	TRUE	501	6.642819438389913
28	990	AML	0	FALSE	501	3.124141217229847
29	018	AML	0	FALSE	501	1.4447369546947364
29	027	AML	0	FALSE	501	0.36261138325917747
29	103	PBMC	0	FALSE	501	0
29	1360	AML	0	FALSE	501	0.27894307420163333
29	168	AML	0	FALSE	501	1.136114434567754
29	1916	AML	0	FALSE	501	1.929594590992271
29	260	AML	0	FALSE	501	0
29	270	AML	0	FALSE	501	2.666060963552631
29	472	AML	0	FALSE	501	1.5189490798942582
29	546	AML	1	TRUE	501	3.9953960939319786
29	566	AML	0	FALSE	501	3.6508004260872178
29	576	PBMC	0	FALSE	501	0.5853866736094157
29	629	AML	0	FALSE	501	1.850427510733614
29	673	PBMC	0	FALSE	501	1.9865419526775916
29	773	AML	0	FALSE	501	2.1195352767517943
29	990	AML	0	FALSE	501	1.165271412588641
30	018	AML	0	FALSE	501	0
30	027	AML	0	FALSE	501	0
30	103	PBMC	0	FALSE	501	1.0419425992908593
30	1360	AML	0	FALSE	501	1.7321417193688795
30	168	AML	0	FALSE	501	1.77361929107331
30	1916	AML	0	FALSE	501	1.6317377133283786
30	260	AML	0	FALSE	501	1.2627868309706272
30	270	AML	1	TRUE	501	7.149513799511268
30	472	AML	0	FALSE	501	1.3281956080667034
30	546	AML	0	FALSE	501	2.1663369544727837
30	566	AML	1	TRUE	501	4.30075519717858
30	576	PBMC	0	FALSE	501	0.6484822432200114
30	629	AML	0	FALSE	501	2.989152136201154
30	673	PBMC	1	TRUE	501	5.979408029548661
30	773	AML	0	FALSE	501	3.4972331833220767
30	990	AML	0	FALSE	501	2.8679782616164156
31	018	AML	0	FALSE	501	0
31	027	AML	0	FALSE	501	1.7767930930246136
31	103	PBMC	0	FALSE	501	1.121266471173711
31	1360	AML	0	FALSE	501	1.518434852183222
31	168	AML	0	FALSE	501	0.9680596340202285
31	1916	AML	0	FALSE	501	1.007964941079983
31	260	AML	0	FALSE	501	0
31	270	AML	0	FALSE	501	1.4903444872644847
31	472	AML	0	FALSE	501	0.4486192612352961
31	546	AML	0	FALSE	501	0
31	566	AML	0	FALSE	501	2.7726720859428604
31	576	PBMC	0	FALSE	501	0.5152804851531982
31	629	AML	0	FALSE	501	2.1017949271820737
31	673	PBMC	1	TRUE	501	2.7268091828047396
31	773	AML	0	FALSE	501	0.2119535248198671
31	990	AML	0	FALSE	501	0.9543179942224316
32	018	AML	0	FALSE	501	0
32	027	AML	0	FALSE	501	1.2032092997651853
32	103	PBMC	0	FALSE	501	0.8604441871662102
32	1360	AML	0	FALSE	501	1.3159772509824255
32	168	AML	0	FALSE	501	1.298616974653598
32	1916	AML	0	FALSE	501	0.4316766342954959
32	260	AML	0	FALSE	501	0
32	270	AML	0	FALSE	501	0.9107648541113573
32	472	AML	0	FALSE	501	1.3105334324275186
32	546	AML	0	FALSE	501	0.7938898437751267
32	566	AML	1	TRUE	501	5.360963015261286
32	576	PBMC	0	FALSE	501	1.0025184949239094
32	629	AML	0	FALSE	501	1.33255009165781
32	673	PBMC	0	FALSE	501	1.1223755484807516
32	773	AML	0	FALSE	501	0.5298838120496677
32	990	AML	0	FALSE	501	0.5022714713852324
33	018	AML	0	FALSE	501	0
33	027	AML	0	FALSE	501	0.7252225666464922
33	103	PBMC	0	FALSE	501	0.18822174824164536
33	1360	AML	1	TRUE	501	3.1943369649365514
33	168	AML	0	FALSE	501	1.6263970557801024
33	1916	AML	0	FALSE	501	0.9496886097266527
33	260	AML	0	FALSE	501	0
33	270	AML	0	FALSE	501	1.3661482805263496
33	472	AML	0	FALSE	501	0.1095054889629463
33	546	AML	0	FALSE	501	1.1415411493259513
33	566	AML	0	FALSE	501	0.7605810650808369
33	576	PBMC	0	FALSE	501	0.385584036509196
33	629	AML	0	FALSE	501	0
33	673	PBMC	0	FALSE	501	0.8329309865148243
33	773	AML	0	FALSE	501	0.5298838120496677
33	990	AML	0	FALSE	501	0.5524986185237557
34	018	AML	0	FALSE	501	0
34	027	AML	0	FALSE	501	0.7285190337670302
34	103	PBMC	0	FALSE	501	1.1871440098909085
34	1360	AML	1	TRUE	501	2.634204454526692
34	168	AML	0	FALSE	501	0.43194584361093485
34	1916	AML	0	FALSE	501	0.6496733369941483
34	260	AML	0	FALSE	501	0
34	270	AML	0	FALSE	501	1.742874942139951
34	472	AML	0	FALSE	501	0.42742465046827427
34	546	AML	0	FALSE	501	0.8587501251293038
34	566	AML	0	FALSE	501	3.074601075368489
34	576	PBMC	0	FALSE	501	0.7746733824412028
34	629	AML	0	FALSE	501	0.8207297184748088
34	673	PBMC	0	FALSE	501	0
34	773	AML	0	FALSE	501	2.0713639925577922
34	990	AML	0	FALSE	501	0.5047828287421586
35	018	AML	0	FALSE	501	0.9631573321100718
35	027	AML	0	FALSE	501	0.7252227665183549
35	103	PBMC	0	FALSE	501	1.2221007245981288
35	1360	AML	0	FALSE	501	2.629705012915377
35	168	AML	0	FALSE	501	0.8055587966523009
35	1916	AML	0	FALSE	501	2.421705951709709
35	260	AML	0	FALSE	501	0.8418578873137514
35	270	AML	0	FALSE	501	0.9107652538550828
35	472	AML	0	FALSE	501	1.706167948936036
35	546	AML	0	FALSE	501	0.5707704759167578
35	566	AML	1	TRUE	501	3.989608274962374
35	576	PBMC	0	FALSE	501	0.385584036509196
35	629	AML	0	FALSE	501	1.0084981292545676
35	673	PBMC	0	FALSE	501	2.5071241227452625
35	773	AML	0	FALSE	501	2.119535248198671
35	990	AML	0	FALSE	501	0.5801247486811199
36	018	AML	0	FALSE	501	0
36	027	AML	0	FALSE	501	0.3395361134154116
36	103	PBMC	0	FALSE	501	1.1790774107693198
36	1360	AML	0	FALSE	501	0.3284326146938606
36	168	AML	0	FALSE	501	0.9166706821875658
36	1916	AML	0	FALSE	501	2.2922029614210606
36	260	AML	0	FALSE	501	0.8418578873137514
36	270	AML	0	FALSE	501	0.2401107342657215
36	472	AML	0	FALSE	501	2.285486574420434
36	546	AML	0	FALSE	501	1.5073549207337127
36	566	AML	0	FALSE	501	2.0535753482354138
36	576	PBMC	0	FALSE	501	0
36	629	AML	0	FALSE	501	1.090268260704543
36	673	PBMC	1	TRUE	501	3.2036629934272844
36	773	AML	0	FALSE	501	0.5298838120496677
36	990	AML	0	FALSE	501	0.27624930926187785
37	018	AML	1	TRUE	501	20.16064785864063
37	027	AML	1	TRUE	501	8.940004662839238
37	103	PBMC	1	TRUE	501	19.806351939599196
37	1360	AML	1	TRUE	501	8.883404641332264
37	168	AML	1	TRUE	501	8.358378863382244
37	1916	AML	0	FALSE	501	5.124001757589405
37	260	AML	0	FALSE	501	6.681305428464969
37	270	AML	1	TRUE	501	24.1808448703941
37	472	AML	1	TRUE	501	6.951846674768749
37	546	AML	1	TRUE	501	23.12402082726865
37	566	AML	1	TRUE	501	13.506137386291565
37	576	PBMC	1	TRUE	501	46.30519050704743
37	629	AML	1	TRUE	501	15.754370837392445
37	673	PBMC	1	TRUE	501	12.287821349983444
37	773	AML	1	TRUE	501	33.24298203062868
37	990	AML	1	TRUE	501	33.03449233087475
38	018	AML	0	FALSE	501	5.078470037844842
38	027	AML	0	FALSE	501	2.739359549181666
38	103	PBMC	0	FALSE	501	3.5977322369992377
38	1360	AML	0	FALSE	501	3.174087382600217
38	168	AML	0	FALSE	501	2.3013994279735814
38	1916	AML	0	FALSE	501	2.697979004321222
38	260	AML	1	TRUE	501	4.760328867716228
38	270	AML	0	FALSE	501	1.7014745409617167
38	472	AML	0	FALSE	501	1.1551066422890761
38	546	AML	0	FALSE	501	7.876638985917478
38	566	AML	0	FALSE	501	7.400705755351784
38	576	PBMC	0	FALSE	501	5.1002352875387835
38	629	AML	0	FALSE	501	4.939520898693336
38	673	PBMC	0	FALSE	501	3.989741975437857
38	773	AML	0	FALSE	501	8.86833506287215
38	990	AML	0	FALSE	501	4.794197311658345
39	018	AML	0	FALSE	501	0
39	027	AML	0	FALSE	501	1.8130538944236771
39	103	PBMC	0	FALSE	501	0.82279964835343955
39	1360	AML	0	FALSE	501	0.5848806394550377
39	168	AML	0	FALSE	501	0.2500013248649186
39	1916	AML	0	FALSE	501	0.7770179417318926
39	260	AML	0	FALSE	501	1.6837157746275029
39	270	AML	0	FALSE	501	1.6145386952839926
